PWSID,any_pfas_detected,num_pfas_detected,det_11Cl_PF3OUdS,det_4_2_FTS,det_6_2_FTS,det_8_2_FTS,det_9Cl_PF3ONS,det_ADONA,det_HFPO_DA,det_NEtFOSAA,det_NFDHA,det_NMeFOSAA,det_PFBA,det_PFBS,det_PFDA,det_PFDoA,det_PFEESA,det_PFHpA,det_PFHpS,det_PFHxA,det_PFHxS,det_PFMBA,det_PFMPA,det_PFNA,det_PFOA,det_PFOS,det_PFPeA,det_PFPeS,det_PFTA,det_PFTrDA,det_PFUnA,max_4_2_FTS,max_6_2_FTS,max_8_2_FTS,max_9Cl_PF3ONS,max_ADONA,max_HFPO_DA,max_NEtFOSAA,max_NFDHA,max_NMeFOSAA,max_PFBA,max_PFBS,max_PFDA,max_PFDoA,max_PFHpA,max_PFHpS,max_PFHxA,max_PFHxS,max_PFMBA,max_PFMPA,max_PFNA,max_PFOA,max_PFOS,max_PFPeA,max_PFPeS,max_PFUnA,exceeds_pfos,exceeds_pfoa,exceeds_pfhxs,exceeds_pfna,exceeds_hfpo_da,exceeds_any_mcl,hi_component_count,hazard_index,exceeds_hi,exceeds_hi_total,first_sample_date,last_sample_date,num_sample_events,num_samples,system_size,primary_water_type,state,epa_region,treatment_codes_str,treat_gac,treat_iex,treat_nro,treat_pac,treat_mfl,treat_oth,pfas_occurrence,POPULATION_SERVED_COUNT,GW_SW_CODE,OWNER_TYPE_CODE,PRIMARY_SOURCE_CODE,IS_WHOLESALER_IND,is_purchased,exceeds_both_pfos_pfoa,any_regulated_detected,exceeds_any_npdwr,entry_quarter,has_pfas_treatment
084990002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-06-16,2025-10-07,2,2,S,GW,08,8,,,,,,,,,3550,GW,N,GW,Y,0,0,0,0,2025Q2,0
085690003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0093,,,,,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2024-03-04,2024-12-04,4,10,S,GW,08,8,"CWL,GWD,MFL",0.0,0.0,0.0,0.0,1.0,0.0,No,3520,SW,N,SW,N,0,0,1,1,2024Q1,0
090400020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-10,2023-10-04,2,4,S,GW,09,9,"GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,1151,GW,N,GW,N,0,0,0,0,2023Q2,0
090400042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-05,2024-09-16,2,2,S,GW,09,9,"GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,4000,GW,N,GW,N,0,0,0,0,2024Q1,0
090400047,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-04-03,2023-10-04,2,6,S,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,5307,GW,N,GW,Y,0,0,0,0,2023Q2,0
090400051,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-07-22,2025-01-08,2,2,S,GW,09,9,SSF,0.0,0.0,0.0,0.0,0.0,0.0,No,8490,GW,N,GW,N,0,0,0,0,2024Q3,0
090400063,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-18,2024-07-28,2,2,S,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,16,GW,F,GW,N,0,0,0,0,2024Q1,0
090400088,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-06-04,2025-06-04,1,1,S,GW,09,9,,,,,,,,,7260,GW,N,GW,N,0,0,0,0,2025Q2,0
090400089,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-20,2024-07-11,2,4,S,GW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,5660,GW,N,GW,N,0,0,0,0,2024Q1,0
090400090,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.003,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-17,2024-02-22,4,6,L,SW,09,9,"CWL,GAC,MFL",1.0,0.0,0.0,0.0,1.0,0.0,No,11646,SW,N,SW,N,0,0,0,0,2023Q2,0
090400106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-15,2025-04-30,2,2,S,GW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,4108,GW,N,GWP,N,1,0,0,0,2025Q2,0
090400109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-12,2024-09-10,2,4,L,GW,09,9,"CON,GAC,POB",1.0,0.0,0.0,0.0,0.0,0.0,No,20951,GW,N,GW,Y,0,0,0,0,2024Q1,0
090400114,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0538,,,,,,,,,,,,,,,0,0,0,0,0,0,1.0,0.0269,0.0,0.0,2025-01-07,2025-07-08,2,8,S,GW,09,9,,,,,,,,,8478,GW,N,GW,N,0,0,0,0,2025Q1,0
090400117,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-18,2025-08-05,2,2,S,GW,09,9,,,,,,,,,2016,GW,N,GW,N,0,0,0,0,2025Q1,0
090400345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-09,2024-01-17,2,4,S,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,3810,GW,N,GW,Y,0,0,0,0,2023Q2,0
090400673,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-08,2025-04-08,1,1,S,GW,09,9,,,,,,,,,5300,GW,N,GW,N,0,0,0,0,2025Q2,0
090400692,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-30,2025-10-03,2,5,L,GW,09,9,"GWD,MFL",0.0,0.0,0.0,0.0,1.0,0.0,No,22795,GW,N,GW,N,0,0,0,0,2025Q2,0
090400693,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-30,2025-02-13,4,16,L,MX,09,9,"CON,CWL,DAF,GAC,GWD,NMT,POB",1.0,0.0,0.0,0.0,0.0,0.0,No,15570,SW,N,SW,N,0,0,0,0,2024Q2,0
090400703,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-20,2025-10-06,2,5,L,GW,09,9,"CON,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,25785,GW,N,GW,Y,0,0,0,0,2025Q1,0
090400707,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-20,2025-09-24,2,2,L,GW,09,9,"CON,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,12087,GW,N,GWP,N,1,0,0,0,2025Q1,0
090400708,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-12,2024-09-10,2,2,L,GW,09,9,"CON,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,10603,GW,N,GWP,N,1,0,0,0,2024Q1,0
090600052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-07,2023-08-08,2,2,S,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,4782,GW,N,GW,N,0,0,0,0,2023Q1,0
090600058,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-04,2025-09-10,3,3,S,MX,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,DK,11268,SW,N,SWP,N,1,0,0,0,2025Q1,0
090600119,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0039,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-08-06,2025-04-29,2,4,L,GW,09,9,"GAC,OTH,POB",1.0,0.0,0.0,0.0,0.0,1.0,No,6000,GW,N,GW,N,0,0,0,0,2024Q3,0
090600127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-06,2025-07-22,2,2,S,GW,09,9,,,,,,,,,2200,GW,N,GW,N,0,0,0,0,2025Q1,0
090600142,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-01,2025-07-03,2,18,L,GW,09,9,"GWD,NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,16000,GW,N,GW,N,0,0,0,0,2024Q2,0
090600147,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0034,,,,,0.0059,,,,,0.0056,0.0089,0.005,,,1,1,0,0,0,1,1.0,0.0017,0.0,0.0,2024-02-13,2024-11-05,2,7,S,GW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,7003,GW,N,GW,Y,0,1,1,1,2024Q1,0
090600154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-07,2024-03-12,4,6,S,SW,09,9,"CWA,MFL",0.0,0.0,0.0,0.0,1.0,0.0,No,10675,SW,N,SW,N,0,0,0,0,2023Q1,0
090600158,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0243,,,,,,,,,,,,,,,0,0,0,0,0,0,1.0,0.01215,0.0,0.0,2024-06-04,2024-12-04,2,4,S,GW,09,9,SSF,0.0,0.0,0.0,0.0,0.0,0.0,No,9600,GW,N,GW,N,0,0,0,0,2024Q2,0
090600237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-19,2025-08-05,2,2,S,GW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,DK,1290,GW,N,GWP,N,1,0,0,0,2025Q1,0
090605012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-04,2024-12-03,2,4,S,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,5700,GW,N,GW,N,0,0,0,0,2024Q2,0
090605013,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.003,,,,,0.0062,,,,,,,0.0089,,,0,0,0,0,0,0,1.0,0.0015,0.0,0.0,2023-08-23,2024-12-30,4,13,L,GW,09,9,"CON,GWD,NMT,OTH,POB",0.0,0.0,0.0,0.0,0.0,1.0,Yes,29100,SW,N,SWP,N,1,0,0,0,2023Q3,1
090605024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-07-10,2025-04-01,4,8,L,MX,09,9,"CWL,IEX,INF,MFL",0.0,1.0,0.0,0.0,1.0,0.0,No,12350,SW,N,SWP,N,1,0,0,0,2024Q3,0
090605047,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-05,2023-12-04,2,4,S,GW,09,9,"MFL,NTU",0.0,0.0,0.0,0.0,1.0,0.0,No,3474,GW,N,GW,N,0,0,0,0,2023Q2,0
090605107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-29,2023-09-07,2,6,L,GW,09,9,"IEX,MFL,OTH",0.0,1.0,0.0,0.0,1.0,1.0,No,12800,GW,N,GW,N,0,0,0,0,2023Q1,0
090605109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-14,2025-10-08,4,4,S,SW,09,9,"CON,CWL,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,6120,SW,N,SWP,N,1,0,0,0,2025Q1,0
090605126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-05,2024-11-05,4,4,S,SW,09,9,MFL,0.0,0.0,0.0,0.0,1.0,0.0,No,3500,SW,N,SW,N,0,0,0,0,2024Q1,0
090605136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-09,2024-07-17,2,2,S,GW,09,9,"AIR,BIO,CWL,DFL",0.0,0.0,0.0,0.0,0.0,0.0,No,9000,GW,N,GW,Y,0,0,0,0,2024Q1,0
090605153,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.012,,,,,0.0072,,,,,0.0061,,0.023,,,0,1,0,0,0,1,1.0,0.006,0.0,0.0,2024-02-29,2024-08-19,2,9,L,GW,09,9,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,14280,GW,N,GW,N,0,0,1,1,2024Q1,0
090605161,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-12-25,2025-09-30,4,5,L,SW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,18007,SW,N,SWP,N,1,0,0,0,2024Q4,0
090605163,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0119,,,,,0.0035,,,,,0.0048,,0.005,,,0,1,0,0,0,1,1.0,0.00595,0.0,0.0,2023-06-07,2024-03-06,2,4,S,GW,09,9,INF,0.0,0.0,0.0,0.0,0.0,0.0,No,5000,GW,N,GW,N,0,0,1,1,2023Q2,0
090605172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-06,2025-07-21,2,2,S,GW,09,9,NTU,0.0,0.0,0.0,0.0,0.0,0.0,DK,9500,GW,N,GW,N,0,0,0,0,2025Q1,0
090605174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-24,2023-11-02,2,4,L,GW,09,9,GAC,1.0,0.0,0.0,0.0,0.0,0.0,No,10127,GW,N,GW,N,0,0,0,0,2023Q2,0
101600009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-03,2025-09-09,2,4,S,GW,10,10,,,,,,,,,423,GW,L,GW,N,0,0,0,0,2025Q1,0
101612109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-05-07,2025-05-07,1,2,S,GW,10,10,,,,,,,,,2850,GW,N,GW,N,0,0,0,0,2025Q2,0
104101247,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-08,2025-10-08,4,4,S,SW,10,10,,,,,,,,,3800,SW,N,SW,N,0,0,0,0,2025Q1,0
104121115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-27,2024-11-05,4,4,S,SW,10,10,MFL,0.0,0.0,0.0,0.0,1.0,0.0,No,7800,SW,N,SW,N,0,0,0,0,2024Q1,0
105300002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-11,2025-08-04,3,15,S,GW,10,10,,,,,,,,,3699,SW,N,SWP,N,1,0,0,0,2025Q1,0
105300003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-20,2024-03-06,4,5,S,SW,10,10,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,5968,SW,N,SWP,Y,1,0,0,0,2023Q1,0
